2023-12-11 13:32:13,727 DEBUG   HandlerThread:85666 [system_info.py:_probe_git():189] Probing git done
2023-12-11 13:32:13,728 DEBUG   HandlerThread:85666 [system_info.py:probe():244] Probing system done
2023-12-11 13:32:13,728 DEBUG   HandlerThread:85666 [system_monitor.py:probe():223] {'os': 'macOS-13.3.1-arm64-arm-64bit', 'python': '3.10.5', 'heartbeatAt': '2023-12-11T21:32:13.694042', 'startedAt': '2023-12-11T21:32:13.211403', 'docker': None, 'cuda': None, 'args': ('--init_health=5', '--model=gnn', '--is_hybrid=True', '--conv_type=gcn', '--aggregation_fn=local', '--hidden_size=169', '--name=hybridGCN_5hp_localemb_NOOPT_1r2b_EVAL_SEED9', '--seed', '10'), 'state': 'running', 'program': '/Users/ryanmarr/Documents/CognArch/GflowsForSimulation/train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/rmarrcode/GflowsForSimulation.git', 'commit': '89e482fd9d03619630637f108469d6be97418e56'}, 'email': 'r.marr747@gmail.com', 'root': '/Users/ryanmarr/Documents/CognArch/GflowsForSimulation', 'host': 'Ryans-MacBook-Air.local', 'username': 'ryanmarr', 'executable': '/Users/ryanmarr/Documents/CognArch/.cogn_arch/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 8.452068328857422}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2023-12-11 13:32:13,728 INFO    HandlerThread:85666 [system_monitor.py:probe():224] Finished collecting system info
2023-12-11 13:32:13,728 INFO    HandlerThread:85666 [system_monitor.py:probe():227] Publishing system info
2023-12-11 13:32:13,728 DEBUG   HandlerThread:85666 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-11 13:32:13,728 DEBUG   HandlerThread:85666 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-11 13:32:13,729 INFO    HandlerThread:85666 [system_monitor.py:probe():229] Finished publishing system info
2023-12-11 13:32:13,738 DEBUG   SenderThread:85666 [sender.py:send():382] send: files
2023-12-11 13:32:13,738 INFO    SenderThread:85666 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-11 13:32:13,742 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: stop_status
2023-12-11 13:32:13,743 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: stop_status
2023-12-11 13:32:13,745 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-11 13:32:13,903 DEBUG   SenderThread:85666 [sender.py:send():382] send: telemetry
2023-12-11 13:32:13,906 DEBUG   SenderThread:85666 [sender.py:send():382] send: exit
2023-12-11 13:32:13,906 INFO    SenderThread:85666 [sender.py:send_exit():589] handling exit code: 0
2023-12-11 13:32:13,906 INFO    SenderThread:85666 [sender.py:send_exit():591] handling runtime: 0
2023-12-11 13:32:13,906 INFO    SenderThread:85666 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-11 13:32:13,906 INFO    SenderThread:85666 [sender.py:send_exit():597] send defer
2023-12-11 13:32:13,906 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:13,906 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-11 13:32:13,906 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:13,906 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-11 13:32:13,906 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 1
2023-12-11 13:32:13,906 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:13,906 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-11 13:32:13,907 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:13,907 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-11 13:32:13,907 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 2
2023-12-11 13:32:13,907 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:13,907 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-11 13:32:13,907 INFO    HandlerThread:85666 [system_monitor.py:finish():203] Stopping system monitor
2023-12-11 13:32:13,907 INFO    HandlerThread:85666 [interfaces.py:finish():202] Joined cpu monitor
2023-12-11 13:32:13,907 DEBUG   SystemMonitor:85666 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-11 13:32:13,907 INFO    HandlerThread:85666 [interfaces.py:finish():202] Joined disk monitor
2023-12-11 13:32:13,907 DEBUG   SystemMonitor:85666 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-11 13:32:13,907 DEBUG   SystemMonitor:85666 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-11 13:32:14,165 INFO    HandlerThread:85666 [interfaces.py:finish():202] Joined gpuapple monitor
2023-12-11 13:32:14,165 INFO    HandlerThread:85666 [interfaces.py:finish():202] Joined memory monitor
2023-12-11 13:32:14,165 INFO    HandlerThread:85666 [interfaces.py:finish():202] Joined network monitor
2023-12-11 13:32:14,165 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:14,165 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-11 13:32:14,165 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 3
2023-12-11 13:32:14,165 DEBUG   SenderThread:85666 [sender.py:send():382] send: telemetry
2023-12-11 13:32:14,165 DEBUG   SenderThread:85666 [sender.py:send():382] send: stats
2023-12-11 13:32:14,166 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:14,166 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-11 13:32:14,166 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 4
2023-12-11 13:32:14,166 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:14,166 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-11 13:32:14,166 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 5
2023-12-11 13:32:14,166 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:14,166 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-11 13:32:14,166 DEBUG   SenderThread:85666 [sender.py:send():382] send: summary
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-11 13:32:14,166 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-11 13:32:14,166 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 6
2023-12-11 13:32:14,167 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:14,167 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-11 13:32:14,167 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:14,167 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-11 13:32:14,168 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: status_report
2023-12-11 13:32:14,217 INFO    wandb-upload_0:85666 [upload_job.py:push():131] Uploaded file /var/folders/xh/03v5nf8106vd0s65w5skz8sm0000gn/T/tmpqv6hhhrcwandb/r05mp7ge-wandb-metadata.json
2023-12-11 13:32:14,299 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 7
2023-12-11 13:32:14,299 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:14,299 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-11 13:32:14,299 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:14,299 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-11 13:32:14,553 INFO    Thread-12 :85666 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/config.yaml
2023-12-11 13:32:14,553 INFO    Thread-12 :85666 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/wandb-summary.json
2023-12-11 13:32:14,553 INFO    Thread-12 :85666 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/requirements.txt
2023-12-11 13:32:14,553 INFO    Thread-12 :85666 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/wandb-metadata.json
2023-12-11 13:32:14,553 INFO    Thread-12 :85666 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/output.log
2023-12-11 13:32:14,786 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-11 13:32:15,928 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 8
2023-12-11 13:32:15,928 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: poll_exit
2023-12-11 13:32:15,928 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:15,928 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-11 13:32:15,928 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:15,928 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-11 13:32:15,928 INFO    SenderThread:85666 [job_builder.py:build():298] Attempting to build job artifact
2023-12-11 13:32:15,929 INFO    SenderThread:85666 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-11 13:32:15,957 INFO    SenderThread:85666 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-11 13:32:15,961 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 9
2023-12-11 13:32:15,961 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:15,961 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-11 13:32:15,961 DEBUG   SenderThread:85666 [sender.py:send():382] send: artifact
2023-12-11 13:32:16,484 INFO    SenderThread:85666 [sender.py:send_artifact():1470] sent artifact job-https___github.com_rmarrcode_GflowsForSimulation.git_train.py - {'id': 'QXJ0aWZhY3Q6NjY0MzgzMDc5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyMjgxNjQzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjY0MzgzMDc5', 'versionIndex': 0}}}
2023-12-11 13:32:16,484 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:16,484 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-11 13:32:16,484 INFO    SenderThread:85666 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-11 13:32:16,564 INFO    SenderThread:85666 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/output.log
2023-12-11 13:32:16,564 INFO    SenderThread:85666 [dir_watcher.py:finish():388] scan: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files
2023-12-11 13:32:16,565 INFO    SenderThread:85666 [dir_watcher.py:finish():402] scan save: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/requirements.txt requirements.txt
2023-12-11 13:32:16,565 INFO    SenderThread:85666 [dir_watcher.py:finish():402] scan save: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/output.log output.log
2023-12-11 13:32:16,568 INFO    SenderThread:85666 [dir_watcher.py:finish():402] scan save: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/config.yaml config.yaml
2023-12-11 13:32:16,572 INFO    SenderThread:85666 [dir_watcher.py:finish():402] scan save: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/wandb-summary.json wandb-summary.json
2023-12-11 13:32:16,575 INFO    SenderThread:85666 [dir_watcher.py:finish():402] scan save: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/wandb-metadata.json wandb-metadata.json
2023-12-11 13:32:16,576 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 10
2023-12-11 13:32:16,577 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:16,577 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-11 13:32:16,579 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:16,579 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-11 13:32:16,579 INFO    SenderThread:85666 [file_pusher.py:finish():175] shutting down file pusher
2023-12-11 13:32:16,903 INFO    wandb-upload_0:85666 [upload_job.py:push():131] Uploaded file /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/requirements.txt
2023-12-11 13:32:16,999 INFO    wandb-upload_1:85666 [upload_job.py:push():131] Uploaded file /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/output.log
2023-12-11 13:32:17,040 INFO    wandb-upload_2:85666 [upload_job.py:push():131] Uploaded file /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/config.yaml
2023-12-11 13:32:17,040 INFO    wandb-upload_3:85666 [upload_job.py:push():131] Uploaded file /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/files/wandb-summary.json
2023-12-11 13:32:17,245 INFO    Thread-11 (_thread_body):85666 [sender.py:transition_state():617] send defer: 11
2023-12-11 13:32:17,245 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:17,245 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-11 13:32:17,245 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:17,245 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-11 13:32:17,245 INFO    SenderThread:85666 [file_pusher.py:join():181] waiting for file pusher
2023-12-11 13:32:17,245 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 12
2023-12-11 13:32:17,246 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:17,246 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-11 13:32:17,246 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:17,246 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-11 13:32:17,246 INFO    SenderThread:85666 [file_stream.py:finish():595] file stream finish called
2023-12-11 13:32:17,362 INFO    SenderThread:85666 [file_stream.py:finish():599] file stream finish is done
2023-12-11 13:32:17,363 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 13
2023-12-11 13:32:17,363 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:17,363 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-11 13:32:17,363 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:17,363 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-11 13:32:17,363 INFO    SenderThread:85666 [sender.py:transition_state():617] send defer: 14
2023-12-11 13:32:17,363 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: defer
2023-12-11 13:32:17,363 INFO    HandlerThread:85666 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-11 13:32:17,364 DEBUG   SenderThread:85666 [sender.py:send():382] send: final
2023-12-11 13:32:17,364 DEBUG   SenderThread:85666 [sender.py:send():382] send: footer
2023-12-11 13:32:17,364 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: defer
2023-12-11 13:32:17,364 INFO    SenderThread:85666 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-11 13:32:17,364 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-11 13:32:17,365 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: server_info
2023-12-11 13:32:17,365 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: poll_exit
2023-12-11 13:32:17,365 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: server_info
2023-12-11 13:32:17,367 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: get_summary
2023-12-11 13:32:17,367 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-11 13:32:17,367 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-11 13:32:17,368 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: job_info
2023-12-11 13:32:17,447 DEBUG   SenderThread:85666 [sender.py:send_request():409] send_request: job_info
2023-12-11 13:32:17,447 INFO    MainThread:85666 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2023-12-11 13:32:17,448 INFO    MainThread:85666 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2023-12-11 13:32:17,448 INFO    MainThread:85666 [wandb_run.py:_footer_sync_info():3796] logging synced files
2023-12-11 13:32:17,448 DEBUG   HandlerThread:85666 [handler.py:handle_request():146] handle_request: shutdown
2023-12-11 13:32:17,448 INFO    HandlerThread:85666 [handler.py:finish():866] shutting down handler
2023-12-11 13:32:18,374 INFO    WriterThread:85666 [datastore.py:close():294] close: /Users/ryanmarr/Documents/CognArch/GflowsForSimulation/wandb/run-20231211_133213-32vuuqp9/run-32vuuqp9.wandb
2023-12-11 13:32:18,452 INFO    SenderThread:85666 [sender.py:finish():1548] shutting down sender
2023-12-11 13:32:18,452 INFO    SenderThread:85666 [file_pusher.py:finish():175] shutting down file pusher
2023-12-11 13:32:18,452 INFO    SenderThread:85666 [file_pusher.py:join():181] waiting for file pusher
